imagepath,videopath,video_num_frames,video_classes_present,video_name,video_category,video_total_targets,frame_number,frame_num_targets,split
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_149.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_174.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_199.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_224.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_24.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_49.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_74.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_24192b80-01d3-3752-8691-48c1f612d1df_99.jpg,A03_24192b80-01d3-3752-8691-48c1f612d1df,10,,A03_24192b80-01d3-3752-8691-48c1f612d1df,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_0.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_124.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_149.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_174.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_199.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_224.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_24.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_49.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_74.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_38c2821a-6808-32c7-bf99-49720a6cbc81_99.jpg,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,10,,A03_38c2821a-6808-32c7-bf99-49720a6cbc81,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_0.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_124.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_149.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_174.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_199.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_224.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_24.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_49.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_74.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_393629db-546e-3ec4-a7fb-143dd97f1685_99.jpg,A03_393629db-546e-3ec4-a7fb-143dd97f1685,10,,A03_393629db-546e-3ec4-a7fb-143dd97f1685,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_0.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_124.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_149.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_174.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_199.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_224.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_24.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_49.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_74.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_034452ab-4696-3e69-8329-2ddf88f474cd_99.jpg,A03_034452ab-4696-3e69-8329-2ddf88f474cd,10,,A03_034452ab-4696-3e69-8329-2ddf88f474cd,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_0.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_124.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_149.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_174.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_199.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_224.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_24.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_49.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_74.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c_99.jpg,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,10,,A03_25a35134-24e1-35ff-b2a2-89d1ddcfeb8c,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_0.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_124.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_149.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_174.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_199.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_224.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_24.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_49.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_74.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b_99.jpg,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,10,,A03_357ee5db-5dec-3ad1-8d4d-3dfa2793e56b,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_0.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_124.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_149.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_174.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_199.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_224.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_24.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_49.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_74.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8_99.jpg,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,10,,A03_3a9486e8-52f8-367a-9076-6f55b21c8ac8,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_0.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_124.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_149.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_174.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_199.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_224.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_24.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_49.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_74.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17_99.jpg,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,10,,A03_2cb96ee1-30ce-399f-85a8-0f2d10010b17,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_0.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_124.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_149.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_174.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_199.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_224.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_24.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_49.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_74.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_058c4d4a-2142-3787-8034-31dfcf9313ab_99.jpg,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,10,,A03_058c4d4a-2142-3787-8034-31dfcf9313ab,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_0.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_124.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_149.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_174.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_199.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_224.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_24.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_49.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_74.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_1ef9f196-754b-3608-ad2a-c7330016e11e_99.jpg,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,10,,A03_1ef9f196-754b-3608-ad2a-c7330016e11e,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_0.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_124.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,124,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_149.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,149,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_174.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,174,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_199.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,199,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_224.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,224,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_24.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,24,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_49.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,49,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_74.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,74,0,train
G:\2025-05-14_videos_annotated\images\A03_26881529-2620-3745-8e58-b9503709122a_99.jpg,A03_26881529-2620-3745-8e58-b9503709122a,10,,A03_26881529-2620-3745-8e58-b9503709122a,background,0,99,0,train
G:\2025-05-14_videos_annotated\images\A03_07e59732-0f99-3cf2-bee8-637942111b17_0.jpg,A03_07e59732-0f99-3cf2-bee8-637942111b17,10,,A03_07e59732-0f99-3cf2-bee8-637942111b17,background,0,0,0,train
G:\2025-05-14_videos_annotated\images\A03_07e59732-0f99-3cf2-bee8-637942111b17_124.jpg,A03_07e59732-0f99-3cf2-bee8-637942111b17,10,,A03_07e59732-0f99-3cf2-bee8-637942111b17,background,0,124,0,train
